grp	start	end
chr1_1843	172949150	172950020
chr1_1844	172962850	172965220
chr1_1845	172966610	172969090
chr1_1846	173113620	173115100
chr1_1847	173150550	173151690
chr1_1848	173152280	173154850
chr1_1849	173169020	173171070
chr1_185	39142250	39144720
chr1_1850	173171260	173173400
chr1_1851	173174540	173177120
chr1_1852	173181600	173183210
chr1_1853	173202130	173202650
chr1_1854	173209440	173211000
chr1_1855	173212430	173213140
chr1_1856	173213220	173214700
chr1_1857	173214860	173216480
chr1_1858	173216620	173218690
chr1_1859	173272920	173274410
chr1_186	39159350	39160650
chr1_1860	173274670	173275660
chr1_1861	173304040	173304600
chr1_1862	172670880	172673320
chr1_1863	173259650	173261380
chr1_1864	173223240	173225240
chr1_1865	173190050	173190450
chr1_1866	173199850	173201830
chr1_1867	173238900	173240500
chr1_1868	173278250	173279680
chr1_1869	173305750	173306300
chr1_187	39161690	39163860
chr1_1870	173382080	173384450
chr1_1871	173275910	173277200
chr1_1872	173434880	173435710
chr1_1873	174060900	174063260
chr1_1874	174078290	174080800
chr1_1875	174108650	174110030
chr1_1876	174110140	174112450
chr1_1877	174128820	174130530
chr1_1878	174130710	174131860
chr1_1879	174204860	174206250
chr1_188	39374530	39376120
chr1_1880	174212560	174213160
chr1_1881	174242720	174244920
chr1_1882	174056970	174058760
chr1_1883	174245040	174245720
chr1_1884	174489420	174490360
chr1_1885	174509020	174511450
chr1_1886	174561950	174562740
chr1_1887	175455580	175457800
chr1_1888	175480100	175481440
chr1_1889	175574960	175576120
chr1_189	39431010	39433260
chr1_1890	175653880	175654800
chr1_1891	175666950	175667680
chr1_1892	175669300	175671710
chr1_1893	175677750	175679320
chr1_1894	175679510	175681080
chr1_1895	175695130	175696940
chr1_1896	175731380	175733850
chr1_1897	175808120	175810280
chr1_1898	175981550	175982420
chr1_1899	175960800	175961750
chr1_19	9720850	9722820
chr1_190	39369030	39371720
chr1_1900	176911140	176913140
chr1_1901	176700990	176702490
chr1_1902	177621440	177623190
chr1_1903	177810570	177813020
chr1_1904	178654030	178655130
chr1_1905	178718670	178721150
chr1_1906	178745180	178746310
chr1_1907	178752170	178752360
chr1_1908	178753100	178754700
chr1_1909	178759110	178761180
chr1_191	39341180	39342180
chr1_1910	178762600	178764750
chr1_1911	178779220	178779940
chr1_1912	178747660	178749960
chr1_1913	178938530	178939350
chr1_1914	178942960	178945220
chr1_1915	178975930	178976460
chr1_1916	179132980	179135120
chr1_1917	179160820	179162450
chr1_1918	179268020	179270030
chr1_1919	179552400	179554400
chr1_192	39343220	39344820
chr1_1920	179641120	179642430
chr1_1921	179643050	179645540
chr1_1922	179698780	179701270
chr1_1923	180118080	180119440
chr1_1924	180146220	180147650
chr1_1925	180249330	180251750
chr1_1926	180251990	180254000
chr1_1927	180257000	180258430
chr1_1928	180259530	180261220
chr1_1929	180262480	180264010
chr1_193	39425100	39426850
chr1_1930	180264150	180266010
chr1_1931	180266080	180267080
chr1_1932	180459750	180460510
chr1_1933	180506200	180508320
chr1_1934	180568500	180570760
chr1_1935	180637600	180639270
chr1_1936	180984230	180986410
chr1_1937	180863740	180864520
chr1_1938	180971420	180972950
chr1_1939	180975970	180977260
chr1_194	39433330	39435180
chr1_1940	180990510	180992830
chr1_1941	180829990	180832400
chr1_1942	181388400	181389780
chr1_1943	181446180	181447910
chr1_1944	181475110	181475950
chr1_1945	181476740	181479070
chr1_1946	181479260	181480260
chr1_1947	181490780	181491890
chr1_1948	181498370	181499720
chr1_1949	181502230	181504250
chr1_195	39337300	39339000
chr1_1950	181386860	181388240
chr1_1951	181731430	181733480
chr1_1952	181598290	181600710
chr1_1953	181803120	181805300
chr1_1954	181876440	181879060
chr1_1955	181899010	181901180
chr1_1956	181891410	181893350
chr1_1957	182101810	182103060
chr1_1958	182118940	182120160
chr1_1959	182260910	182262240
chr1_196	39581910	39582640
chr1_1960	182272980	182274540
chr1_1961	182123610	182126000
chr1_1962	182486720	182487600
chr1_1963	182541250	182542550
chr1_1964	182656500	182658280
chr1_1965	182833790	182836000
chr1_1966	182943570	182943990
chr1_1967	182705160	182707240
chr1_1968	182896660	182898870
chr1_1969	182899030	182900310
chr1_197	39592060	39594260
chr1_1970	182935000	182936600
chr1_1971	182939260	182941690
chr1_1972	183137900	183139340
chr1_1973	183262020	183264220
chr1_1974	183072530	183074950
chr1_1975	183139440	183141200
chr1_1976	183248580	183250930
chr1_1977	183346860	183349000
chr1_1978	183457190	183458220
chr1_1979	183458450	183460020
chr1_198	39603970	39605590
chr1_1980	183464900	183466440
chr1_1981	183482330	183483820
chr1_1982	183354740	183356660
chr1_1983	183766900	183768500
chr1_1984	183769440	183770670
chr1_1985	183770890	183772410
chr1_1986	183841200	183843430
chr1_1987	183947490	183949660
chr1_1988	183982490	183984170
chr1_1989	183997080	183998980
chr1_199	39610420	39612320
chr1_1990	184022100	184023060
chr1_1991	184037810	184039510
chr1_1992	184023900	184026320
chr1_1993	183905530	183906200
chr1_1994	183927360	183928390
chr1_1995	184055100	184057400
chr1_1996	184262330	184262710
chr1_1997	184263390	184264850
chr1_1998	184298220	184300100
chr1_1999	184374560	184375800
chr1_2	4848050	4849960
chr1_20	9738680	9739790
chr1_200	39612510	39614590
chr1_2000	184421160	184422880
chr1_2001	184423400	184425700
chr1_2002	184426340	184428400
chr1_2003	184429430	184431690
chr1_2004	184438780	184440010
chr1_2005	184442400	184442730
chr1_2006	184445770	184447240
chr1_2007	184457610	184459620
chr1_2008	184473040	184473970
chr1_2009	184270110	184272060
chr1_201	39732500	39734600
chr1_2010	184327940	184329290
chr1_2011	184339580	184341620
chr1_2012	184342760	184343440
chr1_2013	184372990	184374450
chr1_2014	184385990	184386230
chr1_2015	184388000	184388890
chr1_2016	184392560	184393620
chr1_2017	184435350	184437370
chr1_2018	184559800	184560210
chr1_2019	184368830	184370960
chr1_202	39745490	39745940
chr1_2020	185606680	185608640
chr1_2021	185612000	185613380
chr1_2022	185688550	185690740
chr1_2023	185719620	185720440
chr1_2024	185721580	185722830
chr1_2025	185736960	185739220
chr1_2026	185756590	185758710
chr1_2027	185861530	185862060
chr1_2028	185869270	185871000
chr1_2029	185872770	185873310
chr1_203	39632020	39633670
chr1_2030	185881260	185883550
chr1_2031	185899960	185901740
chr1_2032	185906370	185908160
chr1_2033	185761180	185763400
chr1_2034	185777270	185779500
chr1_2035	185728180	185730570
chr1_2036	185858440	185860670
chr1_2037	186094730	186096220
chr1_2038	186225610	186227690
chr1_2039	186342780	186344400
chr1_204	39924540	39926940
chr1_2040	186354140	186355580
chr1_2041	186356030	186358260
chr1_2042	186359200	186361620
chr1_2043	186440900	186443150
chr1_2044	186473600	186475380
chr1_2045	186551870	186553730
chr1_2046	186553920	186555430
chr1_2047	186605000	186607180
chr1_2048	186631320	186633160
chr1_2049	186634450	186634720
chr1_205	39928380	39928700
chr1_2050	186664910	186665130
chr1_2051	186667380	186669420
chr1_2052	186498520	186500700
chr1_2053	186693500	186695800
chr1_2054	186870820	186873220
chr1_2055	186873250	186875200
chr1_2056	187031400	187032470
chr1_2057	187199490	187201450
chr1_2058	186888200	186890180
chr1_2059	187052970	187054930
chr1_206	39958130	39958350
chr1_2060	187076620	187077760
chr1_2061	187080310	187081880
chr1_2062	187111070	187111910
chr1_2063	187121780	187123070
chr1_2064	187131600	187134030
chr1_2065	187135980	187137190
chr1_2066	187151620	187153940
chr1_2067	187155670	187157500
chr1_2068	187187120	187189400
chr1_2069	187655700	187656600
chr1_207	40019070	40020920
chr1_2070	187657330	187658570
chr1_2071	187741780	187743100
chr1_2072	187866900	187868680
chr1_2073	187885680	187888160
chr1_2074	187935080	187936880
chr1_2075	187986930	187987770
chr1_2076	188084280	188086330
chr1_2077	188087850	188089180
chr1_2078	188117600	188119980
chr1_2079	188161900	188163650
chr1_208	40054350	40056730
chr1_2080	188171100	188171950
chr1_2081	188222890	188224950
chr1_2082	188272540	188274460
chr1_2083	188277780	188280120
chr1_2084	188296820	188299520
chr1_2085	188054250	188055820
chr1_2086	188502250	188504210
chr1_2087	188505470	188507740
chr1_2088	188525920	188528300
chr1_2089	188441820	188442970
chr1_209	40056810	40057460
chr1_2090	189310330	189312760
chr1_2091	189093990	189095120
chr1_2092	190701600	190703980
chr1_2093	190743480	190745300
chr1_2094	190829000	190831020
chr1_2095	191000250	191002730
chr1_2096	191117390	191119040
chr1_2097	191510220	191511850
chr1_2098	190988280	190990500
chr1_2099	191568570	191569710
chr1_21	9617220	9619600
chr1_210	40086980	40087910
chr1_2100	191570020	191571720
chr1_2101	191575070	191575450
chr1_2102	191711980	191714380
chr1_2103	191739860	191741500
chr1_2104	191743720	191745980
chr1_2105	192529300	192531300
chr1_2106	192720910	192723320
chr1_2107	192800090	192802050
chr1_2108	192802460	192803010
chr1_2109	192848380	192848780
chr1_211	40090020	40091350
chr1_2110	192865260	192866750
chr1_2111	192866820	192868720
chr1_2112	192885130	192886670
chr1_2113	192887150	192888520
chr1_2114	192943970	192946130
chr1_2115	192946290	192949060
chr1_2116	193006000	193006970
chr1_2117	193065770	193066550
chr1_2118	193079600	193082000
chr1_2119	193082590	193083920
chr1_212	40098020	40099700
chr1_2120	192723800	192725810
chr1_2121	193085180	193086460
chr1_2122	192850440	192852040
chr1_2123	192922400	192924600
chr1_2124	193045780	193046500
chr1_2125	193047480	193049630
chr1_2126	193050430	193050890
chr1_2127	193062100	193064480
chr1_2128	193077500	193079010
chr1_2129	193176980	193178400
chr1_213	40109180	40111680
chr1_2130	193149950	193152060
chr1_2131	193239610	193241590
chr1_2132	193242730	193243800
chr1_2133	193271120	193272550
chr1_2134	193272960	193274960
chr1_2135	193292790	193295030
chr1_2136	193317620	193319550
chr1_2137	193321570	193323190
chr1_2138	193380760	193381930
chr1_2139	193397570	193399220
chr1_214	40115780	40117110
chr1_2140	193415480	193417330
chr1_2141	193350510	193352840
chr1_2142	193443780	193445040
chr1_2143	193447560	193450060
chr1_2144	193451350	193453510
chr1_2145	193455730	193457270
chr1_2146	193468800	193470870
chr1_2147	193472870	193473660
chr1_2148	193516700	193517600
chr1_2149	193542080	193543230
chr1_215	40142130	40143900
chr1_2150	193561330	193562950
chr1_2151	193510820	193512720
chr1_2152	193558620	193561020
chr1_2153	193619520	193621800
chr1_2154	193626400	193626660
chr1_2155	193631950	193633850
chr1_2156	193644760	193646890
chr1_2157	193728920	193730650
chr1_2158	193906510	193907060
chr1_2159	193909760	193911460
chr1_216	40147670	40148700
chr1_2160	193884420	193886520
chr1_2161	193893450	193895500
chr1_2162	193896400	193898420
chr1_2163	193899300	193901760
chr1_2164	193901930	193903950
chr1_2165	193913710	193916130
chr1_2166	193959120	193960770
chr1_2167	193960940	193963200
chr1_2168	194138850	194140680
chr1_2169	194561410	194563710
chr1_217	40174410	40175650
chr1_2170	194565300	194567700
chr1_2171	194567810	194568880
chr1_2172	194578430	194580360
chr1_2173	194607410	194608880
chr1_2174	194632160	194633770
chr1_2175	194644420	194645420
chr1_2176	194647890	194650320
chr1_2177	194676060	194677140
chr1_2178	194677330	194679100
chr1_2179	194679740	194681120
chr1_218	40184580	40186550
chr1_2180	194681270	194682200
chr1_2181	194911960	194914390
chr1_2182	194525790	194527720
chr1_2183	194558660	194560450
chr1_2184	194674250	194675940
chr1_2185	194907770	194909750
chr1_2186	194915250	194917300
chr1_2187	194954740	194956230
chr1_2188	195021610	195023620
chr1_2189	194271560	194272740
chr1_219	40196050	40197860
chr1_2190	194349340	194350400
chr1_2191	195014650	195016930
chr1_2192	195017470	195018440
chr1_2193	195019850	195021460
chr1_2194	195052700	195055180
chr1_2195	195055640	195057940
chr1_2196	195064200	195065680
chr1_2197	195098990	195099180
chr1_2198	195131700	195132070
chr1_2199	195060360	195061750
chr1_22	9568040	9570050
chr1_220	40228560	40229260
chr1_2200	195068550	195070490
chr1_2201	195087940	195090140
chr1_2202	195129740	195130620
chr1_2203	195136510	195138640
chr1_2204	195067380	195068360
chr1_2205	195115420	195117480
chr1_2206	195313520	195314720
chr1_2207	194999700	195000430
chr1_2208	195343720	195344760
chr1_2209	195364690	195367010
chr1_221	40230460	40232790
chr1_2210	195371580	195373180
chr1_2211	195448680	195449280
chr1_2212	195451240	195453030
chr1_2213	195458800	195459280
chr1_2214	196413840	196414030
chr1_2215	196414910	196416130
chr1_2216	196418580	196420470
chr1_2217	196432780	196434580
chr1_2218	196477850	196479010
chr1_2219	196484500	196485880
chr1_222	40235560	40237590
chr1_2220	196486370	196487840
chr1_2221	196488640	196490060
chr1_2222	196497610	196499830
chr1_2223	196501150	196502960
chr1_2224	196503490	196504890
chr1_2225	196506060	196508000
chr1_2226	196512870	196515360
chr1_2227	196560020	196562350
chr1_2228	196572420	196574880
chr1_2229	196648250	196650380
chr1_223	40244260	40245800
chr1_2230	196693550	196695370
chr1_2231	196542450	196544720
chr1_2232	196606850	196608970
chr1_2233	196734020	196736300
chr1_2234	196751980	196752950
chr1_2235	196753100	196755010
chr1_2236	196768600	196770810
chr1_2237	196771260	196773230
chr1_2238	196775750	196777130
chr1_2239	196801500	196802290
chr1_224	40282150	40284530
chr1_2240	196843740	196844790
chr1_2241	196765230	196766560
chr1_2242	197105250	197105650
chr1_2243	6718940	6720130
chr1_2244	6723540	6725290
chr1_2245	6750540	6751960
chr1_2246	12567060	12567580
chr1_2247	12994540	12996320
chr1_2248	15795590	15797720
chr1_2249	16507920	16509250
chr1_225	40289910	40290510
chr1_2250	20895220	20896710
chr1_2251	20941150	20943180
chr1_2252	21401760	21401950
chr1_2253	24229310	24230410
chr1_2254	25142140	25142770
chr1_2255	31005200	31006390
chr1_2256	32229850	32232090
chr1_2257	34215680	34216010
chr1_2258	34636610	34637220
chr1_2259	34858840	34860930
chr1_226	40296820	40298010
chr1_2260	35754160	35755100
chr1_2261	35925960	35928450
chr1_2262	35931320	35933270
chr1_2263	36585080	36587030
chr1_2264	37138000	37139650
chr1_2265	37153930	37155330
chr1_2266	37178740	37179610
chr1_2267	38903870	38905780
chr1_2268	38951880	38954730
chr1_2269	38892380	38893950
chr1_227	40327190	40328430
chr1_2270	39997520	40000110
chr1_2271	40003260	40005630
chr1_2272	39895070	39897100
chr1_2273	39993880	39994070
chr1_2274	41213930	41216130
chr1_2275	41222740	41224010
chr1_2276	42595860	42597870
chr1_2277	42684990	42687360
chr1_2278	42740680	42741660
chr1_2279	42750020	42751590
chr1_228	40334430	40335340
chr1_2280	42761670	42763240
chr1_2281	42933320	42934520
chr1_2282	44203840	44206160
chr1_2283	46123660	46124930
chr1_2284	51663960	51665360
chr1_2285	51753760	51754860
chr1_2286	51673930	51676090
chr1_2287	51744360	51745370
chr1_2288	52204840	52207460
chr1_2289	52388370	52388610
chr1_229	40381660	40383330
chr1_2290	52782340	52783860
chr1_2291	54250780	54251810
chr1_2292	54746920	54748370
chr1_2293	54635290	54636100
chr1_2294	54695910	54697590
chr1_2295	54791590	54792130
chr1_2296	57271120	57271430
chr1_2297	57444380	57445080
chr1_2298	57492620	57494700
chr1_2299	57831860	57833080
chr1_23	9733400	9735530
chr1_230	40383400	40385120
chr1_2300	57902520	57904130
chr1_2301	57918080	57919580
chr1_2302	57931870	57932930
chr1_2303	59371200	59372650
chr1_2304	59389670	59390780
chr1_2305	59397370	59398480
chr1_2306	59450770	59453250
chr1_2307	59478700	59480950
chr1_2308	59494310	59495530
chr1_2309	59573360	59574480
chr1_231	40408180	40410550
chr1_2310	59580980	59582080
chr1_2311	59591740	59592710
chr1_2312	59631250	59631970
chr1_2313	59845320	59846920
chr1_2314	60098640	60099640
chr1_2315	60622540	60623400
chr1_2316	61528740	61530270
chr1_2317	61599460	61599960
chr1_2318	62728950	62729920
chr1_2319	62830130	62832850
chr1_232	40411180	40413660
chr1_2320	63260480	63261880
chr1_2321	62980030	62981740
chr1_2322	63317810	63319840
chr1_2323	63620080	63621130
chr1_2324	63810020	63810870
chr1_2325	63865910	63867870
chr1_2326	63903810	63905160
chr1_2327	64039800	64041780
chr1_2328	64066920	64067780
chr1_2329	64106400	64108900
chr1_233	40414900	40417190
chr1_2330	64112230	64114490
chr1_2331	64236100	64237060
chr1_2332	66222060	66223830
chr1_2333	66366590	66368290
chr1_2334	66368710	66370420
chr1_2335	66432060	66434490
chr1_2336	66434660	66435700
chr1_2337	66272560	66274570
chr1_2338	71553290	71554300
chr1_2339	71661080	71661930
chr1_234	40420190	40420420
chr1_2340	72111610	72112040
chr1_2341	72785640	72786590
chr1_2342	72686760	72688270
chr1_2343	72870090	72872360
chr1_2344	72852050	72853540
chr1_2345	73009250	73010940
chr1_2346	74149290	74151030
chr1_2347	74843580	74845220
chr1_2348	74853560	74853970
chr1_2349	74904300	74906800
chr1_235	40058430	40060060
chr1_2350	74818790	74820480
chr1_2351	75285430	75287150
chr1_2352	75389740	75390110
chr1_2353	75381320	75382180
chr1_2354	75438180	75439470
chr1_2355	75454290	75456470
chr1_2356	75484630	75486050
chr1_2357	75483900	75484480
chr1_2358	75578600	75579460
chr1_2359	75701000	75702010
chr1_236	40074090	40076380
chr1_2360	75801140	75801390
chr1_2361	77491490	77493220
chr1_2362	77499020	77499430
chr1_2363	77501980	77503120
chr1_2364	77704710	77705530
chr1_2365	78533950	78534510
chr1_2366	78307070	78308580
chr1_2367	78757100	78758530
chr1_2368	79446710	79447810
chr1_2369	79577420	79578630
chr1_237	40319540	40321170
chr1_2370	82317060	82317780
chr1_2371	82355280	82356460
chr1_2372	83292750	83293330
chr1_2373	84582190	84583610
